id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,notes_baker,origin,oven_temperature,pastry_type,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class
4312,47.0,21.0,33.0,100.0,62.0,11.0,220.0,,,Lisboa,218.0,Pastel de nata,221.0,57.68,11.9,4.6,OK
4313,57.0,21.0,27.0,97.1,62.0,12.0,185.0,2.9,,Lisboa,165.0,Pastel De Nata,223.0,32.89,46.6,5.3,OK
4314,79.0,31.0,23.0,100.9,30.0,10.0,73.0,3.2,,Porto,77.0,Pastel De Nata,296.0,82.37,19.7,6.9,OK
4315,58.0,23.0,50.0,100.3,61.0,9.0,185.0,3.1,,Lisboa,191.0,N/A,186.0,49.89,162.3,4.7,OK
4316,61.0,35.0,5.0,98.9,82.0,9.0,238.0,3.4,,Lisboa,268.0,,182.0,56.31,25.3,5.0,OK
4317,53.0,16.0,32.0,98.0,68.0,10.0,245.0,3.4,,Lisboa,231.0,Pastel de nata,200.0,45.85,50.3,4.6,OK
4318,60.0,20.0,26.0,96.4,141.0,12.0,302.0,3.6,,Lisboa,303.0,Pastel de nata,180.0,34.04,13.7,5.7,OK
4319,67.0,20.0,30.0,96.9,81.0,12.0,238.0,3.3,,Lisboa,240.0,,200.0,26.44,18.0,4.7,OK
4320,48.0,38.0,11.0,100.3,24.0,9.0,92.0,3.4,,Porto,92.0,Pastel de Nata,231.0,78.05,19.9,5.2,OK
4321,70.0,27.0,30.0,100.8,97.0,11.0,207.0,3.3,,Porto,216.0,Pastel De Nata,215.0,89.48,25.2,7.8,KO
4322,44.0,30.0,24.0,96.9,100.0,11.0,271.0,3.3,,Lisboa,258.0,Pastel Nata,185.0,37.26,47.6,4.2,OK
4323,47.0,23.0,32.0,98.3,78.0,10.0,241.0,3.2,,Lisboa,222.0,Pastel Nata,201.0,35.88,17.6,6.5,OK
4324,51.0,37.0,0.0,99.4,24.0,9.0,60.0,3.3,,Porto,74.0,N/A,237.0,71.22,16.7,6.3,OK
4325,61.0,19.0,77.0,98.9,132.0,11.0,319.0,3.7,,Lisboa,328.0,Pastel Nata,208.0,55.34,24.2,7.7,OK
4326,72.0,42.0,68.0,98.6,60.0,9.0,231.0,3.1,,Porto,244.0,N/A,236.0,101.61,21.6,5.2,KO
4327,45.0,35.0,29.0,100.0,50.0,10.0,244.0,3.0,,Porto,256.0,Pastel de nata,256.0,107.27,18.9,20.8,OK
4328,63.0,18.0,43.0,101.9,129.0,11.0,335.0,3.2,,LISBOA,317.0,Pastel de Nata,234.0,49.09,16.8,6.6,OK
4329,64.0,22.0,37.0,99.3,26.0,13.0,164.0,3.1,,Lisboa,162.0,Pastel de Nata,206.0,33.87,129.0,5.7,OK
4330,50.0,31.0,34.0,96.3,34.0,12.0,226.0,3.5,,Lisboa,227.0,N/A,173.0,49.55,,4.3,KO
4331,64.0,18.0,21.0,97.0,70.0,10.0,208.0,3.2,,Lisboa ,200.0,N/A,174.0,29.07,47.0,3.6,OK
4332,47.0,36.0,27.0,98.2,56.0,10.0,291.0,3.3,,Porto,269.0,Pastel de nata,237.0,92.19,19.0,5.9,KO
4333,51.0,26.0,28.0,98.3,87.0,11.0,330.0,3.3,,Lisboa,329.0,Pastel de nata,188.0,57.01,100.7,5.5,KO
4334,71.0,23.0,24.0,101.3,29.0,12.0,175.0,3.1,,Lisboa,158.0,Pastel Nata,174.0,36.95,22.2,5.1,OK
4335,49.0,42.0,4.0,94.1,59.0,10.0,250.0,3.1,,Lisboa,249.0,N/A,191.0,57.34,13.3,3.9,KO
4336,59.0,36.0,11.0,97.7,36.0,9.0,94.0,3.4,,Porto,106.0,,186.0,69.64,18.8,4.7,KO
4337,64.0,23.0,31.0,95.8,125.0,11.0,317.0,3.4,,Lisboa,311.0,,219.0,43.82,24.3,7.0,OK
4338,72.0,29.0,84.0,102.3,37.0,10.0,163.0,3.1,,Lisboa,161.0,N/A,195.0,229.43,11.6,5.2,KO
4339,55.0,20.0,66.0,100.3,52.0,9.0,197.0,2.8,,Lisboa,218.0,Pastel De Nata,209.0,41.68,183.3,4.9,OK
4340,45.0,29.0,26.0,94.9,50.0,10.0,248.0,3.3,,Lisboa,263.0,N/A,171.0,56.71,11.4,4.3,OK
4341,60.0,37.0,10.0,96.3,57.0,9.0,305.0,3.3,,Lisboa,323.0,N/A,207.0,95.81,80.5,4.8,KO
4342,63.0,29.0,26.0,100.5,54.0,12.0,148.0,3.0,,Lisboa,168.0,Pastel de Nata,208.0,17.43,27.2,3.6,KO
4343,78.0,20.0,34.0,97.7,35.0,11.0,153.0,3.1,,Lisboa ,164.0,Pastel De Nata,243.0,51.79,9.0,3.8,OK
4344,62.0,24.0,35.0,96.1,69.0,12.0,177.0,3.3,,Lisboa,181.0,Pastel de Nata,167.0,28.87,35.0,4.0,OK
4345,46.0,21.0,28.0,101.1,104.0,10.0,335.0,3.2,,Lisboa,326.0,Pastel De Nata,219.0,58.37,83.0,4.1,OK
4346,78.0,22.0,30.0,95.9,98.0,9.0,315.0,2.9,,Lisboa,317.0,Pastel Nata,205.0,71.39,102.5,4.7,OK
4347,65.0,18.0,19.0,,122.0,11.0,277.0,3.3,,Lisboa,290.0,Pastel de nata,200.0,44.73,49.5,6.7,OK
4348,54.0,23.0,42.0,99.3,91.0,12.0,303.0,3.1,,lisboa,297.0,Pastel De Nata,244.0,42.63,94.3,3.9,OK
4349,46.0,28.0,50.0,99.6,56.0,10.0,270.0,3.2,,Lisboa,277.0,,206.0,61.89,61.4,4.5,OK
4350,74.0,31.0,32.0,97.0,68.0,10.0,146.0,3.4,,Porto,149.0,Pastel de nata,227.0,80.73,19.0,6.3,OK
4351,64.0,22.0,24.0,97.3,32.0,11.0,251.0,2.9,,Lisboa,249.0,,189.0,44.54,52.3,6.6,OK
4352,56.0,37.0,12.0,99.5,60.0,9.0,114.0,3.4,,Porto,115.0,Pastel De Nata,215.0,79.59,16.1,5.8,KO
4353,72.0,32.0,30.0,97.9,49.0,10.0,158.0,3.4,,Porto,149.0,Pastel De Nata,232.0,77.88,21.3,6.3,KO
4354,43.0,33.0,27.0,100.4,108.0,10.0,291.0,3.2,,Lisboa,293.0,,206.0,149.17,64.0,4.7,KO
4355,76.0,27.0,23.0,99.3,70.0,10.0,134.0,3.4,,Porto,127.0,Pastel de nata,214.0,72.8,20.0,5.9,KO
4356,44.0,32.0,44.0,100.8,30.0,12.0,116.0,3.2,,Porto ,111.0,Pastel de Nata,310.0,94.5,22.0,7.0,OK
4357,40.0,26.0,26.0,98.5,115.0,10.0,302.0,3.1,,Lisboa,320.0,Pastel de nata,,52.66,79.3,4.8,KO
4358,60.0,24.0,32.0,98.0,58.0,12.0,205.0,3.3,,Lisboa,218.0,N/A,175.0,33.28,10.8,3.9,OK
4359,58.0,40.0,45.0,95.7,41.0,9.0,232.0,3.2,,Lisboa,226.0,N/A,239.0,28.46,52.2,3.6,KO
4360,41.0,18.0,22.0,100.6,98.0,10.0,245.0,3.0,,Lisboa,241.0,N/A,179.0,88.0,18.3,4.1,KO
4361,66.0,41.0,19.0,99.5,32.0,9.0,145.0,3.6,,Porto,146.0,Pastel de nata,211.0,74.52,17.5,6.0,KO
4362,79.0,21.0,43.0,98.0,73.0,11.0,229.0,3.4,,Lisboa,242.0,Pastel de Nata,190.0,38.2,46.2,3.4,OK
4363,50.0,24.0,49.0,100.2,82.0,12.0,222.0,3.1,,,237.0,Pastel De Nata,198.0,42.26,11.9,4.3,OK
4364,73.0,41.0,7.0,95.3,74.0,10.0,268.0,3.3,,Lisboa,270.0,N/A,165.0,45.43,72.0,5.7,KO
4365,73.0,18.0,38.0,100.0,52.0,10.0,283.0,3.6,,Lisboa,287.0,Pastel Nata,210.0,41.92,17.4,4.9,KO
4366,58.0,20.0,33.0,99.7,42.0,10.0,202.0,3.2,,LISBOA,178.0,,235.0,49.22,18.0,4.5,OK
4367,58.0,24.0,52.0,97.5,93.0,11.0,358.0,3.3,,Lisboa,343.0,Pastel Nata,185.0,39.37,17.8,6.2,OK
4368,43.0,26.0,25.0,102.3,56.0,10.0,222.0,3.1,,Lisboa,209.0,N/A,239.0,42.79,12.1,5.5,OK
4369,67.0,21.0,25.0,101.3,35.0,11.0,192.0,3.1,,LISBOA,193.0,,257.0,30.05,111.2,4.1,KO
4370,60.0,32.0,2.0,99.3,54.0,9.0,146.0,3.3,,Lisboa,143.0,Pastel De Nata,173.0,38.76,7.8,3.7,KO
4371,53.0,22.0,45.0,98.2,90.0,12.0,218.0,3.2,,Lisboa,225.0,,212.0,45.04,22.5,5.0,OK
4372,73.0,39.0,25.0,97.9,80.0,9.0,216.0,3.4,,Porto,233.0,,222.0,70.08,69.9,4.9,KO
4373,79.0,15.0,31.0,98.3,77.0,9.0,208.0,3.5,,Lisboa,206.0,Pastel de Nata,196.0,54.13,122.6,4.5,OK
4374,74.0,26.0,36.0,100.1,96.0,9.0,298.0,3.2,,Lisboa,291.0,,216.0,62.45,69.2,5.6,KO
4375,59.0,26.0,16.0,98.3,52.0,10.0,276.0,3.2,,Lisboa,267.0,Pastel de Nata,212.0,43.39,10.0,4.1,KO
4376,68.0,20.0,48.0,97.2,168.0,10.0,302.0,3.1,,Lisboa,301.0,Pastel De Nata,200.0,35.97,101.3,5.4,OK
4377,41.0,19.0,31.0,98.2,73.0,12.0,141.0,3.3,,Lisboa,155.0,N/A,173.0,26.72,11.7,4.6,OK
4378,80.0,19.0,29.0,95.2,85.0,11.0,187.0,3.2,,Lisboa,195.0,,198.0,43.08,10.8,6.7,OK
4379,72.0,19.0,30.0,97.7,51.0,11.0,154.0,3.1,,Lisboa,137.0,Pastel De Nata,246.0,33.03,10.8,5.1,OK
4380,65.0,40.0,14.0,99.1,41.0,9.0,185.0,3.4,,Lisboa,194.0,Pastel de Nata,190.0,60.05,54.4,3.6,KO
4381,51.0,40.0,16.0,95.0,16.0,10.0,83.0,3.5,,Porto,74.0,N/A,247.0,65.01,18.8,9.2,OK
4382,74.0,43.0,3.0,100.9,24.0,10.0,76.0,3.3,,Porto,67.0,Pastel de nata,209.0,77.03,17.8,3.9,KO
4383,60.0,30.0,44.0,96.4,22.0,9.0,66.0,3.2,,Porto,70.0,,322.0,223.74,24.1,6.4,OK
4384,40.0,36.0,14.0,100.5,24.0,9.0,84.0,3.3,,Porto,76.0,,215.0,72.2,15.9,6.2,KO
4385,66.0,40.0,19.0,101.4,44.0,10.0,194.0,3.1,,Lisboa,190.0,Pastel de nata,206.0,88.37,105.6,3.9,KO
4386,40.0,21.0,32.0,97.7,73.0,12.0,222.0,3.4,, Lisboa,204.0,Pastel Nata,217.0,43.46,20.0,5.4,KO
4387,66.0,23.0,52.0,96.7,108.0,9.0,337.0,3.1,,Lisboa,342.0,Pastel Nata,192.0,61.27,79.7,5.1,KO
4388,66.0,20.0,36.0,99.4,137.0,10.0,297.0,3.1,,Lisboa,290.0,N/A,227.0,41.37,98.8,4.5,OK
4389,74.0,39.0,5.0,99.7,48.0,13.0,79.0,3.5,,PORTO,87.0,N/A,163.0,72.62,23.3,5.5,KO
4390,73.0,33.0,27.0,99.2,50.0,10.0,335.0,3.5,,Lisboa,318.0,N/A,200.0,51.22,19.6,5.8,KO
4391,50.0,27.0,30.0,101.2,34.0,9.0,336.0,3.1,,Lisboa,338.0,Pastel De Nata,262.0,37.84,12.6,5.1,KO
4392,68.0,24.0,26.0,99.1,62.0,9.0,243.0,3.3,,Lisboa,233.0,N/A,205.0,41.26,32.6,5.0,OK
4393,68.0,48.0,21.0,96.7,28.0,10.0,111.0,3.1,,,112.0,Pastel de Nata,269.0,63.63,23.0,5.6,KO
4394,56.0,42.0,33.0,98.8,42.0,11.0,95.0,3.3,,Porto,106.0,Pastel de Nata,240.0,87.19,27.1,5.5,OK
4395,69.0,26.0,79.0,98.9,52.0,11.0,418.0,3.0,,Lisboa,434.0,N/A,201.0,42.28,99.3,5.5,OK
4396,71.0,14.0,32.0,96.4,56.0,12.0,183.0,3.3,,Lisboa,188.0,Pastel Nata,192.0,27.68,19.4,7.1,OK
4397,69.0,21.0,42.0,97.1,60.0,12.0,231.0,3.1,,Lisboa,217.0,,189.0,28.93,18.3,2.8,OK
4398,55.0,21.0,28.0,100.7,85.0,10.0,390.0,3.3,,Lisboa,384.0,Pastel Nata,211.0,45.05,85.7,5.2,OK
4399,54.0,19.0,38.0,95.6,81.0,13.0,205.0,2.9,,Porto,211.0,N/A,226.0,50.73,9.1,4.2,OK
4400,50.0,20.0,27.0,98.7,75.0,12.0,240.0,3.0,,Lisboa,230.0,Pastel De Nata,213.0,37.43,107.5,5.7,OK
4401,48.0,35.0,29.0,99.8,131.0,10.0,397.0,3.1,,Lisboa,386.0,,224.0,33.02,113.9,5.6,OK
4402,43.0,26.0,56.0,95.9,82.0,9.0,377.0,3.2,,Lisboa,384.0,Pastel de nata,193.0,59.7,88.3,4.5,KO
4403,75.0,25.0,34.0,96.5,102.0,10.0,329.0,3.2,,Lisboa,318.0,Pastel De Nata,209.0,45.62,72.8,5.5,KO
4404,62.0,26.0,51.0,100.5,109.0,9.0,316.0,3.6,,Lisboa,326.0,,235.0,55.01,81.2,6.2,OK
4405,43.0,43.0,0.0,95.7,64.0,11.0,150.0,3.3,,Porto,133.0,Pastel de nata,237.0,74.22,19.0,6.4,KO
4406,79.0,24.0,14.0,98.3,109.0,9.0,321.0,3.3,,Lisboa,320.0,Pastel De Nata,189.0,45.99,68.8,,KO
4407,61.0,30.0,25.0,99.1,75.0,13.0,211.0,3.1,,Lisboa,216.0,Pastel de Nata,190.0,42.0,53.1,5.0,OK
4408,43.0,23.0,28.0,96.2,37.0,11.0,177.0,3.0,,Lisboa,169.0,Pastel de nata,215.0,27.85,74.0,3.9,OK
4409,58.0,35.0,19.0,100.5,48.0,9.0,222.0,3.2,,Lisboa,220.0,Pastel de nata,186.0,56.01,24.4,4.2,OK
4410,44.0,21.0,32.0,100.5,42.0,10.0,74.0,3.7,,Porto,80.0,Pastel de Nata,204.0,66.79,18.1,8.4,OK
4411,70.0,25.0,21.0,100.0,63.0,9.0,270.0,3.1,,Lisboa,264.0,N/A,197.0,61.88,160.5,5.2,KO
4412,73.0,25.0,29.0,97.1,66.0,13.0,205.0,3.2,,Lisboa,190.0,,174.0,24.36,42.3,5.2,OK
4413,60.0,21.0,23.0,98.8,84.0,9.0,229.0,3.1,,Lisboa,223.0,Pastel De Nata,195.0,46.86,177.7,4.6,OK
4414,61.0,19.0,41.0,97.9,58.0,11.0,238.0,3.2,,Lisboa,240.0,Pastel De Nata,219.0,52.15,16.0,5.0,KO
4415,74.0,22.0,25.0,99.5,50.0,12.0,159.0,3.1,,Lisboa,158.0,Pastel de Nata,211.0,37.44,10.5,4.1,OK
4416,44.0,29.0,27.0,99.9,101.0,12.0,271.0,3.3,,Lisboa,277.0,Pastel de Nata,185.0,33.48,63.5,4.4,OK
4417,45.0,20.0,31.0,98.8,76.0,12.0,302.0,3.2,,lisboa,308.0,Pastel Nata,207.0,34.85,62.2,6.4,OK
4418,74.0,21.0,34.0,98.2,72.0,11.0,198.0,3.4,,Lisboa,202.0,N/A,217.0,44.62,19.6,5.4,KO
4419,65.0,40.0,29.0,94.5,47.0,10.0,159.0,3.4,,Porto,159.0,Pastel De Nata,285.0,90.8,31.9,5.1,KO
4420,72.0,26.0,32.0,97.7,100.0,12.0,243.0,3.0,,Lisboa,259.0,N/A,203.0,37.71,90.4,3.2,OK
4421,44.0,19.0,23.0,103.4,70.0,10.0,210.0,3.4,,Lisboa,219.0,Pastel de nata,160.0,39.32,49.3,4.0,OK
4422,53.0,20.0,31.0,97.4,71.0,11.0,262.0,3.4,,Lisboa ,244.0,Pastel Nata,216.0,42.75,81.4,3.9,OK
4423,45.0,23.0,39.0,98.6,152.0,12.0,313.0,3.4,,Lisboa,313.0,Pastel Nata,176.0,27.36,51.5,4.0,OK
4424,65.0,25.0,29.0,95.5,75.0,13.0,246.0,3.1,,Lisboa,260.0,,183.0,37.92,33.0,3.6,OK
4425,40.0,55.0,27.0,97.0,73.0,9.0,262.0,3.2,,,267.0,Pastel De Nata,273.0,86.27,22.7,5.0,KO
4426,65.0,23.0,32.0,100.6,62.0,13.0,224.0,3.1,,LISBOA,227.0,Pastel de nata,181.0,21.78,22.5,3.1,OK
4427,47.0,34.0,55.0,94.6,16.0,12.0,74.0,3.2,,Porto,65.0,Pastel Nata,267.0,101.93,41.9,5.8,OK
4428,48.0,27.0,28.0,101.1,88.0,10.0,311.0,3.5,,Lisboa,300.0,Pastel de Nata,233.0,51.21,84.0,6.1,KO
4429,46.0,38.0,4.0,99.3,38.0,11.0,143.0,3.2,,Porto,136.0,Pastel de nata,257.0,116.08,22.4,5.9,OK
4430,50.0,33.0,45.0,96.3,63.0,11.0,163.0,3.1,,Porto,150.0,Pastel de Nata,321.0,166.59,21.4,7.6,OK
4431,64.0,45.0,10.0,102.0,28.0,10.0,68.0,3.4,,Porto,75.0,Pastel Nata,206.0,115.7,56.5,5.0,OK
4432,62.0,28.0,25.0,96.3,34.0,11.0,218.0,3.0,,Lisboa,214.0,Pastel De Nata,174.0,41.22,19.7,5.4,OK
4433,63.0,53.0,0.0,96.7,18.0,10.0,31.0,3.4,,Porto,67.0,Pastel de Nata,215.0,167.36,19.7,5.3,KO
4434,68.0,18.0,53.0,100.8,28.0,11.0,136.0,3.1,,Lisboa,143.0,Pastel de Nata,257.0,43.96,74.7,5.7,OK
4435,78.0,29.0,32.0,98.3,39.0,11.0,94.0,3.2,,Porto,93.0,Pastel de nata,199.0,63.2,20.0,7.2,OK
4436,43.0,24.0,30.0,96.3,148.0,10.0,290.0,3.1,,Lisboa,291.0,N/A,208.0,46.4,131.3,4.9,OK
4437,45.0,27.0,32.0,100.3,103.0,10.0,289.0,3.1,,Lisboa,301.0,N/A,263.0,37.83,97.1,4.0,KO
4438,49.0,46.0,4.0,98.9,48.0,10.0,81.0,3.4,,Porto,91.0,Pastel De Nata,207.0,67.84,21.3,7.0,KO
4439,61.0,29.0,45.0,95.8,40.0,10.0,132.0,3.0,,PORTO,124.0,Pastel de nata,309.0,125.98,19.9,8.0,OK
4440,64.0,39.0,14.0,95.2,65.0,9.0,155.0,3.3,,Porto,161.0,N/A,189.0,68.99,37.8,4.9,KO
4441,51.0,33.0,23.0,97.8,46.0,9.0,164.0,3.1,,Porto,163.0,,275.0,88.03,25.2,5.1,KO
4442,41.0,25.0,28.0,96.3,96.0,10.0,270.0,3.1,,Lisboa,258.0,Pastel De Nata,222.0,31.99,103.7,4.9,OK
4443,41.0,22.0,65.0,100.5,84.0,9.0,239.0,3.0,,Lisboa,250.0,,232.0,45.74,111.5,3.8,KO
4444,61.0,31.0,1.0,97.2,88.0,10.0,257.0,3.3,,Lisboa,259.0,Pastel de nata,198.0,48.96,26.9,3.5,KO
4445,47.0,22.0,29.0,99.1,105.0,10.0,325.0,3.2,,Lisboa,326.0,Pastel Nata,250.0,46.54,17.3,5.0,OK
4446,43.0,40.0,4.0,99.5,45.0,9.0,186.0,3.5,,Porto,183.0,Pastel De Nata,211.0,78.38,25.3,5.4,KO
4447,52.0,29.0,21.0,98.8,46.0,10.0,150.0,3.3,,Porto ,139.0,N/A,262.0,97.11,28.2,6.8,OK
4448,60.0,18.0,47.0,100.3,134.0,11.0,277.0,3.1,,lisboa,275.0,Pastel de nata,233.0,34.98,9.3,4.0,OK
4449,62.0,24.0,42.0,92.9,70.0,12.0,193.0,3.1,,Lisboa,193.0,Pastel Nata,256.0,31.95,17.6,3.9,KO
4450,65.0,41.0,4.0,97.1,64.0,9.0,184.0,3.2,,Porto,183.0,,276.0,150.57,19.4,7.3,KO
4451,42.0,26.0,31.0,101.8,69.0,13.0,244.0,3.1,,LISBOA,255.0,Pastel de nata,212.0,42.37,77.7,5.6,KO
4452,47.0,19.0,37.0,99.9,113.0,10.0,264.0,3.2,,Lisboa,276.0,Pastel Nata,230.0,32.03,133.9,7.9,OK
4453,71.0,30.0,57.0,96.7,22.0,13.0,76.0,3.2,,Porto,80.0,N/A,274.0,81.48,46.8,5.8,OK
4454,44.0,18.0,22.0,98.4,97.0,11.0,290.0,3.2,,Lisboa,281.0,Pastel De Nata,187.0,57.85,66.9,5.0,OK
4455,56.0,25.0,26.0,100.0,52.0,11.0,246.0,3.0,,Lisboa,236.0,N/A,193.0,35.23,78.8,4.0,OK
4456,69.0,22.0,58.0,100.3,60.0,9.0,140.0,3.4,,Porto,135.0,N/A,266.0,79.99,24.4,5.5,KO
4457,68.0,31.0,20.0,96.7,64.0,10.0,189.0,3.5,,Lisboa,182.0,N/A,162.0,37.64,16.6,4.1,OK
4458,63.0,21.0,30.0,98.2,59.0,12.0,162.0,3.2,,Lisboa,151.0,Pastel de nata,178.0,36.65,12.8,3.5,OK
4459,65.0,23.0,18.0,100.2,206.0,10.0,314.0,3.2,,Lisboa,309.0,,199.0,44.51,64.5,3.3,OK
4460,52.0,26.0,38.0,96.6,30.0,12.0,76.0,3.3,,Porto,78.0,Pastel de Nata,262.0,62.09,32.5,7.6,OK
4461,46.0,30.0,56.0,99.2,20.0,12.0,77.0,3.3,,Porto,69.0,Pastel Nata,217.0,112.44,23.0,5.5,OK
4462,75.0,29.0,25.0,97.1,48.0,12.0,134.0,3.5,,Porto,114.0,N/A,190.0,93.59,22.0,5.8,OK
4463,76.0,20.0,49.0,100.5,67.0,10.0,152.0,3.0,,Lisboa,173.0,,242.0,30.77,11.1,6.7,OK
4464,44.0,22.0,21.0,101.4,68.0,11.0,202.0,3.2,,Lisboa,205.0,Pastel de nata,193.0,24.57,14.3,5.2,OK
4465,65.0,26.0,14.0,94.7,63.0,9.0,257.0,3.2,,Lisboa,241.0,Pastel Nata,184.0,51.18,47.4,4.9,KO
4466,70.0,28.0,37.0,97.3,52.0,13.0,255.0,2.9,,LISBOA,250.0,Pastel Nata,235.0,32.79,109.6,3.8,OK
4467,57.0,20.0,28.0,95.2,58.0,12.0,173.0,3.3,,Lisboa,169.0,Pastel de nata,184.0,38.6,10.4,4.6,OK
4468,69.0,19.0,25.0,95.3,52.0,12.0,188.0,3.1,,Lisboa,193.0,Pastel Nata,174.0,23.21,22.3,5.4,OK
4469,73.0,34.0,29.0,96.2,38.0,12.0,259.0,3.2,,Lisboa,244.0,N/A,228.0,23.29,70.9,4.4,OK
4470,41.0,20.0,39.0,97.0,108.0,11.0,214.0,3.2,,Lisboa,219.0,Pastel De Nata,181.0,41.61,72.1,4.4,OK
4471,46.0,20.0,32.0,97.7,225.0,9.0,282.0,3.1,,Lisboa,276.0,Pastel Nata,196.0,52.46,124.6,4.8,OK
4472,71.0,19.0,35.0,100.6,70.0,11.0,210.0,3.1,,Lisboa,209.0,Pastel de Nata,209.0,23.39,11.3,3.9,KO
4473,71.0,18.0,32.0,102.0,97.0,10.0,240.0,3.3,,Lisboa,255.0,N/A,205.0,93.6,14.7,5.1,OK
4474,66.0,43.0,7.0,96.4,32.0,10.0,101.0,3.5,,Porto,104.0,N/A,212.0,87.97,23.6,7.5,OK
4475,63.0,24.0,33.0,97.2,92.0,12.0,267.0,3.3,,Lisboa,262.0,Pastel Nata,182.0,42.08,22.3,4.5,OK
4476,79.0,25.0,68.0,100.5,125.0,8.0,301.0,3.0,,LISBOA,291.0,,229.0,41.53,99.3,4.6,KO
4477,70.0,47.0,18.0,98.4,77.0,9.0,150.0,3.2,,Porto,166.0,Pastel De Nata,297.0,112.18,57.8,5.6,KO
4478,71.0,20.0,15.0,97.0,62.0,10.0,202.0,3.0,,Lisboa,214.0,Pastel de Nata,181.0,46.34,66.8,5.9,OK
4479,59.0,36.0,0.0,100.8,89.0,11.0,119.0,3.5,,Porto,131.0,Pastel de Nata,173.0,65.92,21.2,9.4,OK
4480,63.0,22.0,51.0,101.7,71.0,10.0,308.0,3.1,,Lisboa,308.0,Pastel Nata,232.0,45.49,25.7,5.8,OK
4481,75.0,16.0,35.0,98.4,82.0,12.0,193.0,2.9,,Lisboa,180.0,N/A,253.0,33.44,8.8,5.5,OK
4482,69.0,18.0,28.0,95.5,60.0,9.0,269.0,2.9,,Lisboa,254.0,,227.0,50.18,155.6,4.3,OK
4483,76.0,17.0,40.0,99.4,152.0,10.0,307.0,3.1,,Lisboa,294.0,Pastel Nata,227.0,42.92,131.0,7.9,OK
4484,57.0,21.0,28.0,97.2,97.0,9.0,287.0,3.3,,Lisboa,294.0,,192.0,44.43,54.3,7.8,KO
4485,69.0,22.0,37.0,96.3,101.0,10.0,266.0,3.3,,Lisboa,270.0,Pastel de Nata,191.0,38.61,10.8,6.1,OK
4486,42.0,22.0,42.0,96.1,95.0,11.0,210.0,3.0,,Lisboa,228.0,Pastel Nata,174.0,34.18,13.1,6.2,OK
4487,46.0,24.0,53.0,99.1,132.0,9.0,304.0,3.1,,Lisboa,290.0,,227.0,49.69,129.5,4.6,OK
4488,40.0,28.0,24.0,101.1,54.0,9.0,291.0,3.0,,Lisboa,284.0,N/A,209.0,106.29,92.0,5.9,KO
4489,66.0,22.0,25.0,96.1,52.0,10.0,187.0,3.2,,Lisboa,186.0,Pastel de Nata,208.0,40.24,72.2,5.4,OK
4490,78.0,36.0,32.0,93.7,113.0,13.0,142.0,3.4,,Porto,157.0,Pastel de Nata,217.0,71.48,21.1,8.1,OK
4491,55.0,22.0,47.0,,20.0,9.0,124.0,3.1,,Lisboa,134.0,N/A,229.0,67.83,16.0,4.4,KO
4492,50.0,25.0,34.0,96.1,46.0,13.0,186.0,3.6,,Lisboa,192.0,Pastel de Nata,160.0,36.99,15.2,5.1,OK
4493,79.0,26.0,21.0,97.7,111.0,10.0,377.0,3.1,,Lisboa,373.0,Pastel Nata,180.0,41.81,62.1,5.8,KO
4494,73.0,21.0,19.0,100.0,93.0,9.0,223.0,3.2,,Lisboa,223.0,Pastel De Nata,164.0,44.48,165.7,4.3,OK
4495,47.0,23.0,22.0,95.9,133.0,9.0,388.0,3.2,,Lisboa,382.0,Pastel De Nata,195.0,38.16,73.8,3.4,KO
4496,51.0,28.0,45.0,98.9,39.0,13.0,83.0,3.4,,Porto,107.0,Pastel de nata,239.0,76.23,35.8,8.2,OK
4497,42.0,31.0,34.0,99.3,77.0,13.0,200.0,3.3,,Lisboa,197.0,Pastel Nata,169.0,22.02,24.4,3.9,OK
4498,69.0,20.0,47.0,98.6,56.0,11.0,127.0,2.8,,Lisboa,136.0,Pastel De Nata,263.0,25.88,10.9,5.1,OK
4499,62.0,24.0,47.0,97.7,74.0,11.0,179.0,3.0,,Lisboa,175.0,N/A,267.0,38.35,72.0,3.3,OK
4500,41.0,17.0,36.0,100.1,46.0,11.0,217.0,3.2,,Lisboa,218.0,Pastel Nata,214.0,37.52,12.1,4.2,OK
4501,72.0,21.0,28.0,98.5,42.0,9.0,201.0,3.2,,Lisboa,190.0,,212.0,53.02,26.6,5.6,KO
4502,51.0,23.0,27.0,98.0,115.0,9.0,286.0,3.3,,Lisboa,304.0,Pastel de nata,179.0,50.96,175.5,4.7,KO
4503,63.0,24.0,48.0,97.2,88.0,10.0,262.0,3.1,,Lisboa,249.0,,276.0,57.14,31.8,5.9,KO
4504,61.0,24.0,42.0,98.9,126.0,9.0,362.0,3.2,,Lisboa,344.0,,209.0,46.98,68.9,4.7,KO
4505,76.0,25.0,25.0,101.1,44.0,11.0,263.0,3.2,,Lisboa ,259.0,Pastel de nata,164.0,61.51,15.7,3.6,OK
4506,69.0,17.0,38.0,96.9,48.0,13.0,165.0,3.2,,Lisboa,174.0,N/A,187.0,31.8,12.0,9.5,OK
4507,76.0,29.0,25.0,96.5,108.0,13.0,236.0,3.2,,Lisboa,221.0,N/A,174.0,32.81,50.8,5.8,OK
